DateTime,O3,NOx,GT,NO2
2005-02-02 12:00:00,1696,577,204,1206
2005-02-02 13:00:00,1086,721,139,1000
2005-02-02 14:00:00,1048,728,133,979
2005-02-02 15:00:00,990,762,127,930
2005-02-02 16:00:00,1027,759,124,960
2005-02-02 17:00:00,1359,645,158,1092
2005-02-02 18:00:00,1618,536,171,1285
2005-02-02 19:00:00,1869,461,193,1527
2005-02-02 20:00:00,2033,436,195,1641
2005-02-02 21:00:00,1756,571,212,1195
2005-02-02 22:00:00,1446,748,193,939
2005-02-02 23:00:00,1423,719,167,979
2005-02-03 00:00:00,1278,793,156,915
2005-02-03 01:00:00,1265,782,153,940
2005-02-03 02:00:00,1107,860,128,902
2005-02-03 03:00:00,1014,950,-200,871
2005-02-03 04:00:00,1011,954,96,873
2005-02-03 05:00:00,1006,916,105,882
2005-02-03 06:00:00,1010,923,130,870
2005-02-03 07:00:00,1067,861,134,938
2005-02-03 08:00:00,1630,534,275,1352
2005-02-03 09:00:00,2030,416,309,1706
2005-02-03 10:00:00,1916,495,322,1425
2005-02-03 11:00:00,1761,570,333,1230
2005-02-03 12:00:00,1597,643,235,1084
2005-02-03 13:00:00,1776,568,241,1208
2005-02-03 14:00:00,1636,574,214,1255
2005-02-03 15:00:00,1480,597,174,1246
2005-02-03 16:00:00,1413,612,157,1240
2005-02-03 17:00:00,1611,545,170,1344
2005-02-03 18:00:00,2186,383,212,1870
2005-02-03 19:00:00,2203,393,249,1758
2005-02-03 20:00:00,1891,485,231,1414
2005-02-03 21:00:00,1662,571,216,1271
2005-02-03 22:00:00,1674,524,217,1350
2005-02-03 23:00:00,1462,645,203,1149
2005-02-04 00:00:00,1273,734,161,1067
2005-02-04 01:00:00,1174,781,147,1030
2005-02-04 02:00:00,1031,887,111,954
2005-02-04 03:00:00,1082,778,-200,1031
2005-02-04 04:00:00,991,895,115,948
2005-02-04 05:00:00,925,974,80,920
2005-02-04 06:00:00,1017,843,122,988
2005-02-04 07:00:00,1187,714,186,1075
2005-02-04 08:00:00,1638,492,306,1472
2005-02-04 09:00:00,1672,499,301,1405
2005-02-04 10:00:00,1656,534,274,1325
2005-02-04 11:00:00,1641,558,247,1277
2005-02-04 12:00:00,1117,735,169,1028
2005-02-04 13:00:00,901,781,138,994
2005-02-04 14:00:00,1046,712,149,1085
2005-02-04 15:00:00,884,792,165,979
2005-02-04 16:00:00,821,816,156,959
2005-02-04 17:00:00,1056,719,184,1018
2005-02-04 18:00:00,1139,687,197,1085
2005-02-04 19:00:00,1248,639,204,1169
2005-02-04 20:00:00,1200,653,207,1147
2005-02-04 21:00:00,1220,680,208,1102
2005-02-04 22:00:00,1032,807,174,958
2005-02-04 23:00:00,971,843,157,946
2005-02-05 00:00:00,1011,828,166,947
2005-02-05 01:00:00,1049,816,167,952
2005-02-05 02:00:00,1053,828,154,939
2005-02-05 03:00:00,1157,735,-200,997
2005-02-05 04:00:00,1163,703,164,1017
2005-02-05 05:00:00,1018,815,149,936
2005-02-05 06:00:00,1121,757,150,957
2005-02-05 07:00:00,1200,705,205,1021
2005-02-05 08:00:00,1403,614,283,1198
2005-02-05 09:00:00,1365,646,310,1134
2005-02-05 10:00:00,940,877,200,890
2005-02-05 11:00:00,750,932,147,847
2005-02-05 12:00:00,652,960,128,838
2005-02-05 13:00:00,643,922,121,880
2005-02-05 14:00:00,629,932,129,850
2005-02-05 15:00:00,549,991,110,819
2005-02-05 16:00:00,578,968,126,824
2005-02-05 17:00:00,582,990,121,807
2005-02-05 18:00:00,694,933,142,847
2005-02-05 19:00:00,926,846,174,915
2005-02-05 20:00:00,915,854,168,917
2005-02-05 21:00:00,986,826,180,944
2005-02-05 22:00:00,840,934,157,870
2005-02-05 23:00:00,939,869,162,898
2005-02-06 00:00:00,869,900,173,834
2005-02-06 01:00:00,908,902,176,843
2005-02-06 02:00:00,1051,854,172,876
2005-02-06 03:00:00,922,972,-200,832
2005-02-06 04:00:00,871,987,108,825
2005-02-06 05:00:00,793,1070,88,788
2005-02-06 06:00:00,753,1146,85,774
2005-02-06 07:00:00,737,1132,88,787
2005-02-06 08:00:00,722,1169,94,771
2005-02-06 09:00:00,737,1091,115,791
2005-02-06 10:00:00,913,891,137,908
2005-02-06 11:00:00,1117,780,212,979
2005-02-06 12:00:00,774,886,173,840
2005-02-06 13:00:00,558,981,135,790
2005-02-06 14:00:00,420,1081,100,753
2005-02-06 15:00:00,363,1128,78,755
2005-02-06 16:00:00,410,1040,100,789
2005-02-06 17:00:00,568,928,150,832
2005-02-06 18:00:00,570,1003,142,819
2005-02-06 19:00:00,774,891,165,875
2005-02-06 20:00:00,857,855,179,892
2005-02-06 21:00:00,737,937,149,805
2005-02-06 22:00:00,610,1033,126,782
2005-02-06 23:00:00,627,1052,120,782
2005-02-07 00:00:00,566,1049,110,777
2005-02-07 01:00:00,517,1072,92,760
2005-02-07 02:00:00,484,1119,78,749
2005-02-07 03:00:00,482,1141,-200,738
2005-02-07 04:00:00,496,1187,65,726
2005-02-07 05:00:00,623,1147,73,753
2005-02-07 06:00:00,696,1090,85,780
2005-02-07 07:00:00,916,980,133,837
2005-02-07 08:00:00,1309,675,246,1037
2005-02-07 09:00:00,1396,639,281,1067
2005-02-07 10:00:00,1226,720,222,969
2005-02-07 11:00:00,1002,771,182,897
2005-02-07 12:00:00,769,845,154,845
2005-02-07 13:00:00,784,807,168,876
2005-02-07 14:00:00,643,842,149,868
2005-02-07 15:00:00,682,862,156,865
2005-02-07 16:00:00,692,843,156,863
2005-02-07 17:00:00,926,771,187,941
2005-02-07 18:00:00,996,740,194,989
2005-02-07 19:00:00,1095,707,204,1025
2005-02-07 20:00:00,1058,720,174,1017
2005-02-07 21:00:00,893,843,154,906
2005-02-07 22:00:00,681,980,117,842
2005-02-07 23:00:00,599,1028,98,831
2005-02-08 00:00:00,550,1045,90,813
2005-02-08 01:00:00,470,1129,74,785
2005-02-08 02:00:00,375,1275,49,761
2005-02-08 03:00:00,337,1378,-200,748
2005-02-08 04:00:00,451,1182,54,782
2005-02-08 05:00:00,600,1102,69,802
2005-02-08 06:00:00,712,1062,92,817
2005-02-08 07:00:00,931,944,146,885
2005-02-08 08:00:00,1332,658,224,1120
2005-02-08 09:00:00,1520,543,253,1268
2005-02-08 10:00:00,1223,689,225,1022
2005-02-08 11:00:00,1122,729,180,996
2005-02-08 12:00:00,1099,727,194,979
2005-02-08 13:00:00,904,753,158,959
2005-02-08 14:00:00,1022,726,184,992
2005-02-08 15:00:00,719,858,165,844
2005-02-08 16:00:00,609,912,156,800
2005-02-08 17:00:00,-200,-200,172,-200
2005-02-08 18:00:00,-200,-200,194,-200
2005-02-08 19:00:00,-200,-200,208,-200
2005-02-08 20:00:00,-200,-200,187,-200
2005-02-08 21:00:00,-200,-200,187,-200
2005-02-08 22:00:00,-200,-200,127,-200
2005-02-08 23:00:00,-200,-200,107,-200
2005-02-09 00:00:00,-200,-200,99,-200
2005-02-09 01:00:00,-200,-200,100,-200
2005-02-09 02:00:00,-200,-200,73,-200
2005-02-09 03:00:00,-200,-200,-200,-200
2005-02-09 04:00:00,-200,-200,83,-200
2005-02-09 05:00:00,-200,-200,92,-200
2005-02-09 06:00:00,-200,-200,100,-200
2005-02-09 07:00:00,-200,-200,149,-200
2005-02-09 08:00:00,-200,-200,231,-200
2005-02-09 09:00:00,-200,-200,245,-200
2005-02-09 10:00:00,-200,-200,203,-200
2005-02-09 11:00:00,-200,-200,165,-200
2005-02-09 12:00:00,-200,-200,168,-200
2005-02-09 13:00:00,-200,-200,151,-200
2005-02-09 14:00:00,-200,-200,152,-200
2005-02-09 15:00:00,-200,-200,144,-200
2005-02-09 16:00:00,-200,-200,148,-200
2005-02-09 17:00:00,-200,-200,176,-200
2005-02-09 18:00:00,-200,-200,209,-200
2005-02-09 19:00:00,-200,-200,240,-200
2005-02-09 20:00:00,-200,-200,223,-200
2005-02-09 21:00:00,-200,-200,187,-200
2005-02-09 22:00:00,-200,-200,157,-200
2005-02-09 23:00:00,-200,-200,123,-200
2005-02-10 00:00:00,-200,-200,126,-200
2005-02-10 01:00:00,-200,-200,106,-200
2005-02-10 02:00:00,-200,-200,95,-200
2005-02-10 03:00:00,-200,-200,-200,-200
2005-02-10 04:00:00,-200,-200,87,-200
2005-02-10 05:00:00,-200,-200,88,-200
2005-02-10 06:00:00,-200,-200,134,-200
2005-02-10 07:00:00,-200,-200,156,-200
2005-02-10 08:00:00,-200,-200,247,-200
2005-02-10 09:00:00,-200,-200,289,-200
2005-02-10 10:00:00,-200,-200,250,-200
2005-02-10 11:00:00,-200,-200,232,-200
2005-02-10 12:00:00,-200,-200,185,-200
2005-02-10 13:00:00,-200,-200,147,-200
2005-02-10 14:00:00,-200,-200,128,-200
2005-02-10 15:00:00,-200,-200,131,-200
2005-02-10 16:00:00,-200,-200,135,-200
2005-02-10 17:00:00,-200,-200,149,-200
2005-02-10 18:00:00,-200,-200,209,-200
2005-02-10 19:00:00,-200,-200,243,-200
2005-02-10 20:00:00,-200,-200,276,-200
2005-02-10 21:00:00,-200,-200,225,-200
2005-02-10 22:00:00,-200,-200,194,-200
2005-02-10 23:00:00,-200,-200,164,-200
2005-02-11 00:00:00,-200,-200,148,-200
2005-02-11 01:00:00,-200,-200,136,-200
2005-02-11 02:00:00,-200,-200,116,-200
2005-02-11 03:00:00,-200,-200,-200,-200
2005-02-11 04:00:00,-200,-200,91,-200
2005-02-11 05:00:00,-200,-200,87,-200
2005-02-11 06:00:00,-200,-200,123,-200
2005-02-11 07:00:00,-200,-200,152,-200
2005-02-11 08:00:00,-200,-200,267,-200
2005-02-11 09:00:00,-200,-200,296,-200
2005-02-11 10:00:00,-200,-200,291,-200
2005-02-11 11:00:00,-200,-200,276,-200
2005-02-11 12:00:00,-200,-200,250,-200
2005-02-11 13:00:00,-200,-200,251,-200
2005-02-11 14:00:00,-200,-200,275,-200
2005-02-11 15:00:00,-200,-200,312,-200
2005-02-11 16:00:00,-200,-200,340,-200
2005-02-11 17:00:00,-200,-200,326,-200
2005-02-11 18:00:00,-200,-200,284,-200
2005-02-11 19:00:00,-200,-200,289,-200
2005-02-11 20:00:00,-200,-200,215,-200
2005-02-11 21:00:00,2141,476,207,1400
2005-02-11 22:00:00,2023,526,213,1268
2005-02-11 23:00:00,1967,530,192,1279
2005-02-12 00:00:00,1931,504,211,1313
2005-02-12 01:00:00,1889,522,229,1274
2005-02-12 02:00:00,1699,578,216,1174
2005-02-12 03:00:00,1467,685,-200,1051
2005-02-12 04:00:00,1390,709,146,1065
2005-02-12 05:00:00,1371,670,136,1087
2005-02-12 06:00:00,1427,641,156,1103
2005-02-12 07:00:00,1489,620,176,1144
2005-02-12 08:00:00,1610,562,224,1263
2005-02-12 09:00:00,1619,550,207,1290
2005-02-12 10:00:00,1706,541,221,1307
2005-02-12 11:00:00,1882,498,229,1382
2005-02-12 12:00:00,1911,477,208,1450
2005-02-12 13:00:00,1943,470,207,1488
2005-02-12 14:00:00,2020,468,216,1448
2005-02-12 15:00:00,1999,488,224,1392
2005-02-12 16:00:00,2008,475,225,1440
2005-02-12 17:00:00,2026,472,227,1435
2005-02-12 18:00:00,2225,416,248,1637
2005-02-12 19:00:00,2317,404,251,1659
2005-02-12 20:00:00,2426,389,265,1712
2005-02-12 21:00:00,2355,410,262,1609
2005-02-12 22:00:00,2375,417,241,1587
2005-02-12 23:00:00,2494,424,231,1543
2005-02-13 00:00:00,2411,443,229,1488
2005-02-13 01:00:00,2226,435,221,1541
2005-02-13 02:00:00,1808,497,180,1451
2005-02-13 03:00:00,1571,530,-200,1413
2005-02-13 04:00:00,1548,508,140,1430
2005-02-13 05:00:00,1541,515,153,1387
2005-02-13 06:00:00,1441,534,150,1348
2005-02-13 07:00:00,1396,542,145,1356
2005-02-13 08:00:00,1411,522,149,1420
2005-02-13 09:00:00,1497,491,155,1477
2005-02-13 10:00:00,1619,495,158,1473
2005-02-13 11:00:00,1590,533,188,1456
2005-02-13 12:00:00,1163,675,154,1310
2005-02-13 13:00:00,1001,698,107,1277
2005-02-13 14:00:00,822,666,92,1278
2005-02-13 15:00:00,773,616,106,1293
2005-02-13 16:00:00,588,799,90,1109
2005-02-13 17:00:00,610,789,100,1081
2005-02-13 18:00:00,1000,583,132,1388
2005-02-13 19:00:00,1048,658,211,1234
2005-02-13 20:00:00,1002,684,179,1198
2005-02-13 21:00:00,711,881,116,1032
2005-02-13 22:00:00,1024,760,143,1137
2005-02-13 23:00:00,1054,728,142,1173
2005-02-14 00:00:00,994,749,135,1158
2005-02-14 01:00:00,1031,708,136,1182
2005-02-14 02:00:00,884,798,109,1120
2005-02-14 03:00:00,794,891,-200,1080
2005-02-14 04:00:00,688,994,62,1024
2005-02-14 05:00:00,617,1063,49,1024
2005-02-14 06:00:00,818,895,81,1053
2005-02-14 07:00:00,690,1054,104,857
2005-02-14 08:00:00,1291,619,176,1257
2005-02-14 09:00:00,1200,627,193,1175
2005-02-14 10:00:00,1127,635,168,1043
2005-02-14 11:00:00,1582,477,123,1013
2005-02-14 12:00:00,700,744,111,913
2005-02-14 13:00:00,693,748,120,990
2005-02-14 14:00:00,709,782,123,967
2005-02-14 15:00:00,671,823,115,917
2005-02-14 16:00:00,632,850,120,885
2005-02-14 17:00:00,716,823,140,901
2005-02-14 18:00:00,1059,694,185,1044
2005-02-14 19:00:00,1329,609,212,1136
2005-02-14 20:00:00,1196,670,200,1018
2005-02-14 21:00:00,1131,751,191,928
2005-02-14 22:00:00,977,834,169,878
2005-02-14 23:00:00,963,803,139,936
2005-02-15 00:00:00,581,982,102,813
2005-02-15 01:00:00,432,1081,76,766
2005-02-15 02:00:00,352,1228,56,740
2005-02-15 03:00:00,348,1235,-200,762
2005-02-15 04:00:00,312,1413,30,738
2005-02-15 05:00:00,296,1491,28,738
2005-02-15 06:00:00,385,1183,56,780
2005-02-15 07:00:00,586,1018,94,834
2005-02-15 08:00:00,987,784,196,979
2005-02-15 09:00:00,1035,731,220,1017
2005-02-15 10:00:00,782,832,168,905
2005-02-15 11:00:00,511,993,133,776
2005-02-15 12:00:00,566,942,134,801
2005-02-15 13:00:00,642,893,138,837
2005-02-15 14:00:00,591,918,135,792
2005-02-15 15:00:00,461,1015,111,741
2005-02-15 16:00:00,609,909,124,840
2005-02-15 17:00:00,821,827,158,901
2005-02-15 18:00:00,1163,671,181,1085
2005-02-15 19:00:00,1405,630,185,1132
2005-02-15 20:00:00,1405,623,187,1141
2005-02-15 21:00:00,1429,648,196,1061
2005-02-15 22:00:00,1284,741,174,953
2005-02-15 23:00:00,1409,699,182,1015
2005-02-16 00:00:00,1376,707,182,999
2005-02-16 01:00:00,1421,652,193,1078
2005-02-16 02:00:00,1356,689,174,1014
2005-02-16 03:00:00,1296,725,-200,949
2005-02-16 04:00:00,1202,768,142,913
2005-02-16 05:00:00,1206,782,137,883
2005-02-16 06:00:00,1305,732,140,924
2005-02-16 07:00:00,1485,622,201,1052
2005-02-16 08:00:00,1643,520,288,1273
2005-02-16 09:00:00,1459,577,260,1211
2005-02-16 10:00:00,1152,706,206,1014
2005-02-16 11:00:00,885,849,98,887
2005-02-16 12:00:00,770,890,138,880
2005-02-16 13:00:00,852,790,139,948
2005-02-16 14:00:00,830,801,137,939
2005-02-16 15:00:00,867,793,155,942
2005-02-16 16:00:00,881,783,155,967
2005-02-16 17:00:00,975,720,148,1010
2005-02-16 18:00:00,1136,641,153,1110
2005-02-16 19:00:00,1434,539,171,1300
2005-02-16 20:00:00,1746,457,227,1542
2005-02-16 21:00:00,1592,534,251,1294
2005-02-16 22:00:00,1341,640,216,1111
2005-02-16 23:00:00,1208,712,200,1016
2005-02-17 00:00:00,1334,643,192,1101
2005-02-17 01:00:00,1208,721,187,984
2005-02-17 02:00:00,1196,715,173,1024
2005-02-17 03:00:00,931,847,-200,874
2005-02-17 04:00:00,656,1016,64,837
2005-02-17 05:00:00,478,1140,46,804
2005-02-17 06:00:00,489,1111,51,794
2005-02-17 07:00:00,893,893,115,935
2005-02-17 08:00:00,1322,636,238,1134
2005-02-17 09:00:00,1280,624,202,1152
2005-02-17 10:00:00,943,794,167,969
2005-02-17 11:00:00,772,873,139,913
2005-02-17 12:00:00,826,830,147,944
2005-02-17 13:00:00,808,790,130,1003
2005-02-17 14:00:00,901,723,143,1072
2005-02-17 15:00:00,763,807,143,980
2005-02-17 16:00:00,722,806,136,972
2005-02-17 17:00:00,735,807,143,982
2005-02-17 18:00:00,1047,657,177,1160
2005-02-17 19:00:00,1163,623,198,1185
2005-02-17 20:00:00,1244,590,200,1246
2005-02-17 21:00:00,1025,708,191,1058
2005-02-17 22:00:00,982,759,169,1016
2005-02-17 23:00:00,607,960,106,883
2005-02-18 00:00:00,616,943,105,910
2005-02-18 01:00:00,654,935,130,905
2005-02-18 02:00:00,479,1025,82,867
2005-02-18 03:00:00,487,983,-200,863
2005-02-18 04:00:00,382,1179,45,803
2005-02-18 05:00:00,350,1249,35,794
2005-02-18 06:00:00,438,1079,60,846
2005-02-18 07:00:00,578,1021,90,888
2005-02-18 08:00:00,1140,673,205,1115
2005-02-18 09:00:00,1203,625,199,1174
2005-02-18 10:00:00,1000,715,153,1033
2005-02-18 11:00:00,806,805,163,964
2005-02-18 12:00:00,724,837,152,952
2005-02-18 13:00:00,690,804,146,953
2005-02-18 14:00:00,757,775,146,971
2005-02-18 15:00:00,818,771,134,987
2005-02-18 16:00:00,936,724,164,1045
2005-02-18 17:00:00,1133,664,141,1096
2005-02-18 18:00:00,1298,617,204,1187
2005-02-18 19:00:00,1387,573,210,1268
2005-02-18 20:00:00,1502,549,250,1333
2005-02-18 21:00:00,1273,666,202,1097
2005-02-18 22:00:00,1271,677,190,1111
2005-02-18 23:00:00,1464,618,236,1138
2005-02-19 00:00:00,1384,684,250,1023
2005-02-19 01:00:00,1281,727,219,997
2005-02-19 02:00:00,1083,834,156,913
2005-02-19 03:00:00,989,865,-200,903
2005-02-19 04:00:00,911,948,98,860
2005-02-19 05:00:00,893,962,89,867
2005-02-19 06:00:00,894,950,104,866
2005-02-19 07:00:00,1018,819,148,941
2005-02-19 08:00:00,1191,678,194,1072
2005-02-19 09:00:00,1285,651,231,1099
2005-02-19 10:00:00,1219,750,200,983
2005-02-19 11:00:00,1370,696,217,1027
2005-02-19 12:00:00,1317,722,210,982
2005-02-19 13:00:00,818,890,126,902
2005-02-19 14:00:00,683,868,118,937
2005-02-19 15:00:00,573,924,114,901
2005-02-19 16:00:00,595,905,117,911
2005-02-19 17:00:00,774,797,140,969
2005-02-19 18:00:00,1059,708,168,1057
2005-02-19 19:00:00,1326,639,202,1147
2005-02-19 20:00:00,1494,593,211,1203
2005-02-19 21:00:00,1559,600,231,1185
2005-02-19 22:00:00,1575,609,214,1141
2005-02-19 23:00:00,1447,664,181,1062
2005-02-20 00:00:00,1367,684,173,1083
2005-02-20 01:00:00,1230,745,169,1026
2005-02-20 02:00:00,1396,643,174,1124
2005-02-20 03:00:00,1191,756,-200,1012
2005-02-20 04:00:00,1009,775,130,993
2005-02-20 05:00:00,572,978,72,894
2005-02-20 06:00:00,420,1148,40,881
2005-02-20 07:00:00,453,1142,56,905
2005-02-20 08:00:00,520,1065,81,919
2005-02-20 09:00:00,531,1035,81,919
2005-02-20 10:00:00,579,944,88,947
2005-02-20 11:00:00,570,928,94,946
2005-02-20 12:00:00,571,916,97,976
2005-02-20 13:00:00,582,891,112,1024
2005-02-20 14:00:00,551,919,104,1007
2005-02-20 15:00:00,634,861,107,1038
2005-02-20 16:00:00,633,854,114,1013
2005-02-20 17:00:00,613,915,115,996
2005-02-20 18:00:00,702,853,127,1006
2005-02-20 19:00:00,649,906,119,997
2005-02-20 20:00:00,841,801,149,1040
2005-02-20 21:00:00,795,851,140,1001
2005-02-20 22:00:00,638,898,105,965
2005-02-20 23:00:00,663,876,116,976
2005-02-21 00:00:00,610,877,112,1010
2005-02-21 01:00:00,480,1005,80,948
2005-02-21 02:00:00,404,1130,59,936
2005-02-21 03:00:00,357,1273,-200,919
2005-02-21 04:00:00,348,1317,36,910
2005-02-21 05:00:00,399,1129,49,947
2005-02-21 06:00:00,464,987,63,1001
2005-02-21 07:00:00,699,766,123,1129
2005-02-21 08:00:00,1006,609,164,1282
2005-02-21 09:00:00,1206,566,218,1375
2005-02-21 10:00:00,1122,614,254,1260
2005-02-21 11:00:00,1069,684,210,1196
2005-02-21 12:00:00,1062,694,208,1199
2005-02-21 13:00:00,1162,623,204,1303
2005-02-21 14:00:00,1010,664,172,1227
2005-02-21 15:00:00,931,694,157,1184
2005-02-21 16:00:00,1025,641,181,1272
2005-02-21 17:00:00,1110,618,194,1290
2005-02-21 18:00:00,979,656,193,1281
2005-02-21 19:00:00,1409,469,252,1682
2005-02-21 20:00:00,1438,466,283,1633
2005-02-21 21:00:00,1083,680,208,1194
2005-02-21 22:00:00,916,811,143,1082
2005-02-21 23:00:00,825,914,124,1046
2005-02-22 00:00:00,704,1015,89,1015
2005-02-22 01:00:00,668,992,85,1032
2005-02-22 02:00:00,512,1112,66,963
2005-02-22 03:00:00,385,1327,-200,908
2005-02-22 04:00:00,377,1349,46,918
2005-02-22 05:00:00,467,1152,60,956
2005-02-22 06:00:00,691,929,117,1035
2005-02-22 07:00:00,981,690,178,1180
2005-02-22 08:00:00,1369,490,295,1523
2005-02-22 09:00:00,1589,418,243,1789
2005-02-22 10:00:00,1370,528,255,1435
2005-02-22 11:00:00,1005,725,201,1140
2005-02-22 12:00:00,1105,653,208,1225
2005-02-22 13:00:00,1142,611,212,1282
2005-02-22 14:00:00,1105,573,238,1355
2005-02-22 15:00:00,917,657,201,1245
2005-02-22 16:00:00,1050,613,218,1305
2005-02-22 17:00:00,848,702,222,1177
2005-02-22 18:00:00,952,650,206,1236
2005-02-22 19:00:00,1059,601,251,1335
2005-02-22 20:00:00,720,717,190,1141
2005-02-22 21:00:00,981,680,218,1201
2005-02-22 22:00:00,648,903,150,1005
2005-02-22 23:00:00,611,995,111,986
2005-02-23 00:00:00,773,852,142,1050
2005-02-23 01:00:00,703,907,119,1007
2005-02-23 02:00:00,560,1063,87,951
2005-02-23 03:00:00,499,1161,-200,948
2005-02-23 04:00:00,575,1132,70,959
2005-02-23 05:00:00,478,1261,68,894
2005-02-23 06:00:00,442,1251,66,912
2005-02-23 07:00:00,602,1084,117,994
2005-02-23 08:00:00,936,719,197,1208
2005-02-23 09:00:00,870,740,198,1114
2005-02-23 10:00:00,688,881,167,1022
2005-02-23 11:00:00,706,895,180,1004
2005-02-23 12:00:00,756,900,169,1020
2005-02-23 13:00:00,974,701,210,1192
2005-02-23 14:00:00,1121,629,232,1244
2005-02-23 15:00:00,1064,638,223,1243
2005-02-23 16:00:00,1076,653,224,1231
2005-02-23 17:00:00,1090,632,238,1254
2005-02-23 18:00:00,1119,610,249,1289
2005-02-23 19:00:00,1181,605,223,1317
2005-02-23 20:00:00,1240,590,244,1331
2005-02-23 21:00:00,1254,619,243,1264
2005-02-23 22:00:00,1192,657,226,1212
2005-02-23 23:00:00,1020,825,167,1053
2005-02-24 00:00:00,916,831,172,1051
2005-02-24 01:00:00,798,977,120,983
2005-02-24 02:00:00,762,956,100,1023
2005-02-24 03:00:00,685,1080,-200,964
2005-02-24 04:00:00,619,1148,86,960
2005-02-24 05:00:00,606,1135,81,962
2005-02-24 06:00:00,788,937,131,1051
2005-02-24 07:00:00,947,755,170,1146
2005-02-24 08:00:00,1254,555,267,1400
2005-02-24 09:00:00,1352,522,269,1439
2005-02-24 10:00:00,1165,640,244,1228
2005-02-24 11:00:00,1025,728,232,1142
2005-02-24 12:00:00,941,770,196,1117
2005-02-24 13:00:00,1000,697,195,1206
2005-02-24 14:00:00,962,685,189,1223
2005-02-24 15:00:00,1214,612,212,1299
2005-02-24 16:00:00,1428,537,267,1364
2005-02-24 17:00:00,1484,525,262,1388
2005-02-24 18:00:00,1658,468,270,1503
2005-02-24 19:00:00,1632,473,260,1522
2005-02-24 20:00:00,1628,485,265,1492
2005-02-24 21:00:00,1481,531,262,1399
2005-02-24 22:00:00,1205,652,227,1218
2005-02-24 23:00:00,1106,681,192,1201
2005-02-25 00:00:00,1106,657,202,1215
2005-02-25 01:00:00,1092,692,189,1181
2005-02-25 02:00:00,984,767,157,1127
2005-02-25 03:00:00,889,854,-200,1046
2005-02-25 04:00:00,848,863,97,1053
2005-02-25 05:00:00,771,991,100,1025
2005-02-25 06:00:00,895,872,146,1095
2005-02-25 07:00:00,1003,751,175,1161
2005-02-25 08:00:00,1442,494,-200,1568
2005-02-25 09:00:00,1727,411,-200,1868
2005-02-25 10:00:00,1606,504,190,1533
2005-02-25 11:00:00,1354,615,166,1324
2005-02-25 12:00:00,914,771,153,1084
2005-02-25 13:00:00,913,707,167,1122
2005-02-25 14:00:00,847,727,137,1097
2005-02-25 15:00:00,778,762,140,1067
2005-02-25 16:00:00,835,723,150,1104
2005-02-25 17:00:00,903,710,152,1124
2005-02-25 18:00:00,1157,631,177,1233
2005-02-25 19:00:00,1237,625,189,1229
2005-02-25 20:00:00,1253,609,195,1309
2005-02-25 21:00:00,1130,735,179,1098
2005-02-25 22:00:00,1373,629,188,1233
2005-02-25 23:00:00,1338,648,170,1193
2005-02-26 00:00:00,1268,687,161,1133
2005-02-26 01:00:00,1125,757,145,1063
2005-02-26 02:00:00,1054,771,136,1063
2005-02-26 03:00:00,1090,729,-200,1061
2005-02-26 04:00:00,1029,784,122,1004
2005-02-26 05:00:00,882,897,115,947
2005-02-26 06:00:00,717,993,103,897
2005-02-26 07:00:00,599,1121,108,855
2005-02-26 08:00:00,687,966,124,926
2005-02-26 09:00:00,706,899,133,927
2005-02-26 10:00:00,682,920,124,912
2005-02-26 11:00:00,629,924,116,909
2005-02-26 12:00:00,664,892,113,939
2005-02-26 13:00:00,664,868,117,972
2005-02-26 14:00:00,630,863,118,953
2005-02-26 15:00:00,524,962,108,906
2005-02-26 16:00:00,488,955,98,911
2005-02-26 17:00:00,609,888,117,961
2005-02-26 18:00:00,684,863,126,974
2005-02-26 19:00:00,788,821,142,1008
2005-02-26 20:00:00,1030,663,157,1188
2005-02-26 21:00:00,1026,713,161,1106
2005-02-26 22:00:00,1182,689,169,1139
2005-02-26 23:00:00,1284,637,166,1224
2005-02-27 00:00:00,1371,612,189,1230
2005-02-27 01:00:00,1234,679,184,1121
2005-02-27 02:00:00,1060,798,145,1004
2005-02-27 03:00:00,1038,790,-200,1022
2005-02-27 04:00:00,970,840,119,979
2005-02-27 05:00:00,751,988,87,915
2005-02-27 06:00:00,742,949,77,949
2005-02-27 07:00:00,879,900,112,955
2005-02-27 08:00:00,871,894,118,949
2005-02-27 09:00:00,890,891,124,956
2005-02-27 10:00:00,1059,739,144,1053
2005-02-27 11:00:00,808,817,128,972
2005-02-27 12:00:00,616,888,120,884
2005-02-27 13:00:00,609,898,131,868
2005-02-27 14:00:00,471,1012,115,804
2005-02-27 15:00:00,391,1053,82,803
2005-02-27 16:00:00,398,1033,100,807
2005-02-27 17:00:00,419,1035,111,791
2005-02-27 18:00:00,509,1007,132,822
2005-02-27 19:00:00,723,886,155,884
2005-02-27 20:00:00,888,801,181,955
2005-02-27 21:00:00,596,975,155,826
2005-02-27 22:00:00,451,1079,105,793
2005-02-27 23:00:00,581,950,119,870
2005-02-28 00:00:00,698,913,150,878
2005-02-28 01:00:00,423,1119,94,797
2005-02-28 02:00:00,332,1268,56,755
2005-02-28 03:00:00,280,1435,-200,699
2005-02-28 04:00:00,261,1609,28,667
2005-02-28 05:00:00,252,1664,25,669
2005-02-28 06:00:00,257,1665,31,684
2005-02-28 07:00:00,308,1378,66,732
2005-02-28 08:00:00,456,1015,111,837
2005-02-28 09:00:00,527,943,122,842
2005-02-28 10:00:00,475,1040,115,780
